Location,TST,Tag,Status,Visit
KAMCHEZERA,Drug,26060,End,25
KAMCHEZERA,Drug,26065,Healthy,25
KAMCHEZERA,Drug,26075,Healthy,25
KAMCHEZERA,Drug,26077,Stolen,25
KAMCHEZERA,Drug,26085,End,25
MKWINDA,Drug,26383,Healthy,25
MKWINDA,Drug,26437,Sold,25
KAMCHEZERA,Drug,26529,Healthy,25
KAMCHEZERA,Drug,26549,Healthy,25
KAMCHEZERA,Drug,26552,Borderline,25
KAMCHEZERA,Drug,26553,Sold,25
KAMCHEZERA,Drug,26558,End,25
KAMCHEZERA,Drug,26559,End,25
KAMCHEZERA,Drug,26560,End,25
KAMCHEZERA,Drug,26607,End,25
KAMCHEZERA,Drug,26608,End,25
KAMCHEZERA,Drug,26624,End,25
KAMCHEZERA,Drug,26625,End,25
KAMCHEZERA,Drug,26626,End,25
KAMCHEZERA,Drug,26627,End,25
KAMCHEZERA,Drug,26628,End,25
KAMCHEZERA,Drug,26629,End,25
KAMCHEZERA,Drug,26630,End,25
KAMCHEZERA,Drug,26631,End,25
KAMCHEZERA,Drug,26632,End,25
KAMCHEZERA,Drug,26633,End,25
KAMCHEZERA,Drug,26634,End,25
KAMCHEZERA,Drug,26640,Sold,25
KAMCHEZERA,Drug,26643,End,25
KAMCHEZERA,Drug,26655,Sold,25
MKWINDA,Drug,26909,End,25
MKWINDA,Drug,26910,Sold,25
MKWINDA,Drug,27049,Died,25
MKWINDA,Drug,27097,Sold,25
MKWINDA,Drug,27098,End,25
MKWINDA,Drug,27104,End,25
MKWINDA,Drug,27106,Sold,25
MAZINGA,Plant,94713,End,25
MAZINGA,Plant,94714,End,25
KAMCHEZERA,Drug,95225,End,25
KAMCHEZERA,Drug,95341,Sold,25
KAMCHEZERA,Drug,95463,Healthy,25
KAMCHEZERA,Drug,95508,Sold,25
MAZINGA,Plant,95601,End,25
MAZINGA,Plant,95627,Healthy,25
MAZINGA,Plant,95646,End,25
MAZINGA,Plant,95655,Sold,25
MKWINDA,Drug,95692,Healthy,25
MKWINDA,Drug,97890,Sick,25
MKWINDA,Drug,97895,Healthy,25
KAMCHEZERA,Drug,97957,End,25
KAMCHEZERA,Drug,98021,End,25
MKWINDA,Drug,98175,Healthy,25
MKWINDA,Drug,98263,Healthy,25
MKWINDA,Drug,98266,Died,25
KAMCHEZERA,Drug,98453,Stolen,25
KAMCHEZERA,Drug,98465,End,25
KAMCHEZERA,Drug,98481,Died,25
MKWINDA,Drug,98580,Healthy,25
KAMCHEZERA,Drug,98880,Died,25
MAZINGA,Plant,98896,End,25
MAZINGA,Plant,98897,End,25
MKWINDA,Drug,99081,Healthy,25
MKWINDA,Drug,99083,Healthy,25
MKWINDA,Drug,99084,Sold,25
MKWINDA,Drug,99316,End,25
KAMCHEZERA,Drug,99340,Healthy,25
KAMCHEZERA,Drug,99380,End,25
KAMCHEZERA,Drug,99455,Healthy,25
MKWINDA,Drug,99514,Healthy,25
MKWINDA,Drug,99515,Healthy,25
MKWINDA,Drug,1400,Healthy,25
MKWINDA,Drug,1410,Healthy,25
MAZINGA,Plant,14000,End,25
MKWINDA,Drug,176,End,25
MKWINDA,Drug,241,Sick,25
MAZINGA,Plant,940,End,25
MAZINGA,Plant,1,End,26
MAZINGA,Plant,2,End,26
MAZINGA,Plant,3,End,26
MAZINGA,Plant,6,Healthy,26
MAZINGA,Plant,7,Borderline,26
MAZINGA,Plant,8,Died,26
MAZINGA,Plant,9,Died,26
MAZINGA,Plant,12,Healthy,26
MAZINGA,Plant,13,Sold,26
MAZINGA,Plant,14,Sold,26
MAZINGA,Plant,18,Died,26
MAZINGA,Plant,19,Died,26
MAZINGA,Plant,20,Died,26
MAZINGA,Plant,24,Died,26
MAZINGA,Plant,25,Died,26
MAZINGA,Plant,26,Died,26
MAZINGA,Plant,30,Borderline,26
MAZINGA,Plant,31,Borderline,26
MAZINGA,Plant,32,Borderline,26
MAZINGA,Plant,35,Healthy,26
MAZINGA,Plant,36,Died,26
MAZINGA,Plant,37,Healthy,26
MAZINGA,Plant,38,Sold,26
MAZINGA,Plant,41,End,26
MAZINGA,Plant,42,End,26
MAZINGA,Plant,43,End,26
MAZINGA,Plant,44,End,26
MAZINGA,Plant,45,Sold,26
MAZINGA,Plant,46,End,26
MAZINGA,Plant,47,Sold,26
MAZINGA,Plant,48,End,26
CHINKHOWE,Plant,50,Healthy,26
CHINKHOWE,Plant,51,Healthy,26
CHINKHOWE,Plant,52,Died,26
CHINKHOWE,Plant,53,Healthy,26
CHINKHOWE,Plant,54,End,26
CHINKHOWE,Plant,57,Healthy,26
CHINKHOWE,Plant,58,Died,26
CHINKHOWE,Plant,59,Healthy,26
CHINKHOWE,Plant,60,End,26
CHINKHOWE,Plant,61,End,26
CHINKHOWE,Plant,63,Healthy,26
CHINKHOWE,Plant,64,Grazing,26
CHINKHOWE,Plant,65,Borderline,26
CHINKHOWE,Plant,66,Healthy,26
CHINKHOWE,Plant,67,Healthy,26
CHINKHOWE,Plant,68,Healthy,26
CHINKHOWE,Plant,72,Healthy,26
CHINKHOWE,Plant,73,Healthy,26
CHINKHOWE,Plant,74,Healthy,26
CHINKHOWE,Plant,75,Healthy,26
CHINKHOWE,Plant,79,Sold,26
CHINKHOWE,Plant,80,Healthy,26
CHINKHOWE,Plant,81,Healthy,26
CHINKHOWE,Plant,82,Healthy,26
CHINKHOWE,Plant,86,Healthy,26
CHINKHOWE,Plant,87,Healthy,26
CHINKHOWE,Plant,91,Stolen,26
CHINKHOWE,Plant,92,Stolen,26
CHINKHOWE,Plant,93,Healthy,26
CHINKHOWE,Plant,95,End,26
CHINKHOWE,Plant,96,Sold,26
CHINKHOWE,Plant,97,Healthy,26
CHINKHOWE,Plant,98,Sold,26
CHINKHOWE,Plant,99,Healthy,26
KAMCHEZERA,Drug,100,Died,26
KAMCHEZERA,Drug,101,Healthy,26
KAMCHEZERA,Drug,102,Sold,26
KAMCHEZERA,Drug,105,Healthy,26
KAMCHEZERA,Drug,106,Healthy,26
KAMCHEZERA,Drug,107,Stolen,26
KAMCHEZERA,Drug,108,Healthy,26
KAMCHEZERA,Drug,111,Healthy,26
KAMCHEZERA,Drug,114,Died,26
KAMCHEZERA,Drug,115,Died,26
KAMCHEZERA,Drug,116,Died,26
MKWINDA,Drug,120,Sold,26
MKWINDA,Drug,121,Healthy,26
MKWINDA,Drug,122,Healthy,26
MKWINDA,Drug,123,Healthy,26
MKWINDA,Drug,128,Died,26
MKWINDA,Drug,132,Healthy,26
MKWINDA,Drug,135,Sold,26
MKWINDA,Drug,136,Healthy,26
MKWINDA,Drug,137,Died,26
KAMCHEZERA,Drug,138,Healthy,26
KAMCHEZERA,Drug,139,Died,26
KAMCHEZERA,Drug,140,End,26
KAMCHEZERA,Drug,141,End,26
MKWINDA,Drug,142,Healthy,26
MKWINDA,Drug,143,Healthy,26
MKWINDA,Drug,150,Sold,26
MKWINDA,Drug,151,End,26
MKWINDA,Drug,152,Healthy,26
MKWINDA,Drug,153,End,26
MKWINDA,Drug,156,End,26
MAZINGA,Plant,200,End,26
MAZINGA,Plant,201,End,26
MAZINGA,Plant,205,End,26
MAZINGA,Plant,206,Sold,26
MAZINGA,Plant,207,Stolen,26
MAZINGA,Plant,210,End,26
MAZINGA,Plant,211,End,26
MAZINGA,Plant,212,End,26
MAZINGA,Plant,213,End,26
MAZINGA,Plant,214,End,26
MAZINGA,Plant,215,End,26
MAZINGA,Plant,217,End,26
MAZINGA,Plant,218,Died,26
MAZINGA,Plant,219,End,26
CHINKHOWE,Plant,300,Healthy,26
CHINKHOWE,Plant,301,End,26
CHINKHOWE,Plant,302,Healthy,26
CHINKHOWE,Plant,303,End,26
CHINKHOWE,Plant,305,End,26
CHINKHOWE,Plant,306,End,26
CHINKHOWE,Plant,602,Died,26
MKWINDA,Drug,10757,Healthy,26
KAMCHEZERA,Drug,26058,End,26
KAMCHEZERA,Drug,26059,End,26
KAMCHEZERA,Drug,26060,End,26
KAMCHEZERA,Drug,26065,Healthy,26
KAMCHEZERA,Drug,26075,Healthy,26
KAMCHEZERA,Drug,26077,Stolen,26
KAMCHEZERA,Drug,26085,End,26
MKWINDA,Drug,26383,Healthy,26
MKWINDA,Drug,26437,Sold,26
KAMCHEZERA,Drug,26529,Healthy,26
KAMCHEZERA,Drug,26549,Sick,26
KAMCHEZERA,Drug,26552,Healthy,26
KAMCHEZERA,Drug,26553,Sold,26
KAMCHEZERA,Drug,26558,End,26
KAMCHEZERA,Drug,26559,End,26
KAMCHEZERA,Drug,26560,End,26
KAMCHEZERA,Drug,26607,End,26
KAMCHEZERA,Drug,26608,End,26
KAMCHEZERA,Drug,26624,End,26
KAMCHEZERA,Drug,26625,End,26
KAMCHEZERA,Drug,26626,End,26
KAMCHEZERA,Drug,26627,End,26
KAMCHEZERA,Drug,26628,End,26
KAMCHEZERA,Drug,26629,End,26
KAMCHEZERA,Drug,26630,End,26
KAMCHEZERA,Drug,26631,End,26
KAMCHEZERA,Drug,26632,End,26
KAMCHEZERA,Drug,26633,End,26
KAMCHEZERA,Drug,26634,End,26
KAMCHEZERA,Drug,26640,Sold,26
KAMCHEZERA,Drug,26643,End,26
KAMCHEZERA,Drug,26655,Sold,26
MKWINDA,Drug,26909,End,26
MKWINDA,Drug,26910,Sold,26
MKWINDA,Drug,27049,Died,26
MKWINDA,Drug,27097,Sold,26
MKWINDA,Drug,27098,End,26
MKWINDA,Drug,27104,End,26
MKWINDA,Drug,27106,Sold,26
MAZINGA,Plant,94713,End,26
MAZINGA,Plant,94714,End,26
KAMCHEZERA,Drug,95225,End,26
KAMCHEZERA,Drug,95341,Sold,26
KAMCHEZERA,Drug,95463,Healthy,26
KAMCHEZERA,Drug,95508,Sold,26
MAZINGA,Plant,95601,End,26
MAZINGA,Plant,95627,Stolen,26
MAZINGA,Plant,95646,End,26
MAZINGA,Plant,95655,Sold,26
MKWINDA,Drug,95692,Healthy,26
MKWINDA,Drug,97890,Healthy,26
MKWINDA,Drug,97895,Healthy,26
KAMCHEZERA,Drug,97957,End,26
KAMCHEZERA,Drug,98021,End,26
MKWINDA,Drug,98175,Healthy,26
MKWINDA,Drug,98263,Healthy,26
MKWINDA,Drug,98266,Died,26
KAMCHEZERA,Drug,98453,Stolen,26
KAMCHEZERA,Drug,98465,End,26
KAMCHEZERA,Drug,98481,Died,26
MKWINDA,Drug,98580,Healthy,26
KAMCHEZERA,Drug,98880,Died,26
MAZINGA,Plant,98896,End,26
MAZINGA,Plant,98897,End,26
MKWINDA,Drug,99081,Healthy,26
MKWINDA,Drug,99083,Sick,26
MKWINDA,Drug,99084,Sold,26
MKWINDA,Drug,99316,End,26
KAMCHEZERA,Drug,99340,Healthy,26
KAMCHEZERA,Drug,99380,End,26
KAMCHEZERA,Drug,99455,Healthy,26
MKWINDA,Drug,99514,Healthy,26
MKWINDA,Drug,99515,Healthy,26
MKWINDA,Drug,1400,Healthy,26
MKWINDA,Drug,1410,Healthy,26
MAZINGA,Plant,14000,End,26
MKWINDA,Drug,176,End,26
MKWINDA,Drug,241,Sick,26
MAZINGA,Plant,940,End,26
MAZINGA,Plant,1,End,27
MAZINGA,Plant,2,End,27
MAZINGA,Plant,3,End,27
MAZINGA,Plant,6,Healthy,27
MAZINGA,Plant,7,Borderline,27
MAZINGA,Plant,8,Died,27
MAZINGA,Plant,9,Died,27
MAZINGA,Plant,12,Healthy,27
MAZINGA,Plant,13,Sold,27
MAZINGA,Plant,14,Sold,27
MAZINGA,Plant,18,Died,27
MAZINGA,Plant,19,Died,27
MAZINGA,Plant,20,Died,27
MAZINGA,Plant,24,Died,27
MAZINGA,Plant,25,Died,27
MAZINGA,Plant,26,Died,27
MAZINGA,Plant,30,Sick,27
MAZINGA,Plant,31,Borderline,27
MAZINGA,Plant,32,Healthy,27
MAZINGA,Plant,35,Healthy,27
MAZINGA,Plant,36,Died,27
MAZINGA,Plant,37,Healthy,27
MAZINGA,Plant,38,Sold,27
MAZINGA,Plant,41,End,27
MAZINGA,Plant,42,End,27
MAZINGA,Plant,43,End,27
MAZINGA,Plant,44,End,27
MAZINGA,Plant,45,Sold,27
MAZINGA,Plant,46,End,27
MAZINGA,Plant,47,Sold,27
MAZINGA,Plant,48,End,27
CHINKHOWE,Plant,50,Healthy,27
CHINKHOWE,Plant,51,Healthy,27
CHINKHOWE,Plant,52,Died,27
CHINKHOWE,Plant,53,Healthy,27
CHINKHOWE,Plant,54,End,27
CHINKHOWE,Plant,57,Healthy,27
CHINKHOWE,Plant,58,Died,27
CHINKHOWE,Plant,59,Healthy,27
CHINKHOWE,Plant,60,End,27
CHINKHOWE,Plant,61,End,27
CHINKHOWE,Plant,63,Healthy,27
CHINKHOWE,Plant,64,Grazing,27
CHINKHOWE,Plant,65,Healthy,27
CHINKHOWE,Plant,66,Healthy,27
CHINKHOWE,Plant,67,Healthy,27
CHINKHOWE,Plant,68,Healthy,27
CHINKHOWE,Plant,72,Healthy,27
CHINKHOWE,Plant,73,Healthy,27
CHINKHOWE,Plant,74,Healthy,27
CHINKHOWE,Plant,75,Healthy,27
CHINKHOWE,Plant,79,Sold,27
CHINKHOWE,Plant,80,End,27
CHINKHOWE,Plant,81,End,27
CHINKHOWE,Plant,82,End,27
CHINKHOWE,Plant,86,Healthy,27
CHINKHOWE,Plant,87,Healthy,27
CHINKHOWE,Plant,91,Stolen,27
CHINKHOWE,Plant,92,Stolen,27
CHINKHOWE,Plant,93,Healthy,27
CHINKHOWE,Plant,95,End,27
CHINKHOWE,Plant,96,Sold,27
CHINKHOWE,Plant,97,Healthy,27
CHINKHOWE,Plant,98,Sold,27
CHINKHOWE,Plant,99,Healthy,27
KAMCHEZERA,Drug,100,Died,27
KAMCHEZERA,Drug,101,Healthy,27
KAMCHEZERA,Drug,102,Sold,27
KAMCHEZERA,Drug,105,Healthy,27
KAMCHEZERA,Drug,106,Healthy,27
KAMCHEZERA,Drug,107,Stolen,27
KAMCHEZERA,Drug,108,Healthy,27
KAMCHEZERA,Drug,111,Healthy,27
KAMCHEZERA,Drug,114,Died,27
KAMCHEZERA,Drug,115,Died,27
KAMCHEZERA,Drug,116,Died,27
MKWINDA,Drug,120,Sold,27
MKWINDA,Drug,121,Healthy,27
MKWINDA,Drug,122,Healthy,27
MKWINDA,Drug,123,Healthy,27
MKWINDA,Drug,128,Died,27
MKWINDA,Drug,132,Grazing,27
MKWINDA,Drug,135,Sold,27
MKWINDA,Drug,136,Healthy,27
MKWINDA,Drug,137,Died,27
KAMCHEZERA,Drug,138,Healthy,27
KAMCHEZERA,Drug,139,Died,27
KAMCHEZERA,Drug,140,End,27
KAMCHEZERA,Drug,141,End,27
MKWINDA,Drug,142,Healthy,27
MKWINDA,Drug,143,Healthy,27
MKWINDA,Drug,150,Sold,27
MKWINDA,Drug,151,End,27
MKWINDA,Drug,152,End,27
MKWINDA,Drug,153,End,27
MKWINDA,Drug,156,End,27
MAZINGA,Plant,200,End,27
MAZINGA,Plant,201,End,27
MAZINGA,Plant,205,End,27
MAZINGA,Plant,206,Sold,27
MAZINGA,Plant,207,Stolen,27
MAZINGA,Plant,210,End,27
MAZINGA,Plant,211,End,27
MAZINGA,Plant,212,End,27
MAZINGA,Plant,213,End,27
MAZINGA,Plant,214,End,27
MAZINGA,Plant,215,End,27
MAZINGA,Plant,217,End,27
MAZINGA,Plant,218,Died,27
MAZINGA,Plant,219,End,27
CHINKHOWE,Plant,300,Healthy,27
CHINKHOWE,Plant,301,End,27
CHINKHOWE,Plant,302,Healthy,27
CHINKHOWE,Plant,303,End,27
CHINKHOWE,Plant,305,End,27
CHINKHOWE,Plant,306,End,27
CHINKHOWE,Plant,602,Died,27
MKWINDA,Drug,10757,Healthy,27
KAMCHEZERA,Drug,26058,End,27
KAMCHEZERA,Drug,26059,End,27
KAMCHEZERA,Drug,26060,End,27
KAMCHEZERA,Drug,26065,Healthy,27
KAMCHEZERA,Drug,26075,Healthy,27
KAMCHEZERA,Drug,26077,Stolen,27
KAMCHEZERA,Drug,26085,End,27
MKWINDA,Drug,26383,Healthy,27
MKWINDA,Drug,26437,Sold,27
KAMCHEZERA,Drug,26529,Healthy,27
KAMCHEZERA,Drug,26549,Sick,27
KAMCHEZERA,Drug,26552,Sold,27
KAMCHEZERA,Drug,26553,Sold,27
KAMCHEZERA,Drug,26558,End,27
KAMCHEZERA,Drug,26559,End,27
KAMCHEZERA,Drug,26560,End,27
KAMCHEZERA,Drug,26607,End,27
KAMCHEZERA,Drug,26608,End,27
KAMCHEZERA,Drug,26624,End,27
KAMCHEZERA,Drug,26625,End,27
KAMCHEZERA,Drug,26626,End,27
KAMCHEZERA,Drug,26627,End,27
KAMCHEZERA,Drug,26628,End,27
KAMCHEZERA,Drug,26629,End,27
KAMCHEZERA,Drug,26630,End,27
KAMCHEZERA,Drug,26631,End,27
KAMCHEZERA,Drug,26632,End,27
KAMCHEZERA,Drug,26633,End,27
KAMCHEZERA,Drug,26634,End,27
KAMCHEZERA,Drug,26640,Sold,27
KAMCHEZERA,Drug,26643,End,27
KAMCHEZERA,Drug,26655,Sold,27
MKWINDA,Drug,26909,End,27
MKWINDA,Drug,26910,Sold,27
MKWINDA,Drug,27049,Died,27
MKWINDA,Drug,27097,Sold,27
MKWINDA,Drug,27098,End,27
MKWINDA,Drug,27104,End,27
MKWINDA,Drug,27106,Sold,27
MAZINGA,Plant,94713,End,27
MAZINGA,Plant,94714,End,27
KAMCHEZERA,Drug,95225,End,27
KAMCHEZERA,Drug,95341,Sold,27
KAMCHEZERA,Drug,95463,Healthy,27
KAMCHEZERA,Drug,95508,Sold,27
MAZINGA,Plant,95601,End,27
MAZINGA,Plant,95627,Stolen,27
MAZINGA,Plant,95646,End,27
MAZINGA,Plant,95655,Sold,27
MKWINDA,Drug,95692,Healthy,27
MKWINDA,Drug,97890,Healthy,27
MKWINDA,Drug,97895,Healthy,27
KAMCHEZERA,Drug,97957,End,27
KAMCHEZERA,Drug,98021,End,27
MKWINDA,Drug,98175,End,27
MKWINDA,Drug,98263,Healthy,27
MKWINDA,Drug,98266,Died,27
KAMCHEZERA,Drug,98453,Stolen,27
KAMCHEZERA,Drug,98465,End,27
KAMCHEZERA,Drug,98481,Died,27
MKWINDA,Drug,98580,Healthy,27
KAMCHEZERA,Drug,98880,Died,27
MAZINGA,Plant,98896,End,27
MAZINGA,Plant,98897,End,27
MKWINDA,Drug,99081,Healthy,27
MKWINDA,Drug,99083,Healthy,27
MKWINDA,Drug,99084,Sold,27
MKWINDA,Drug,99316,End,27
KAMCHEZERA,Drug,99340,Healthy,27
KAMCHEZERA,Drug,99380,End,27
KAMCHEZERA,Drug,99455,Healthy,27
MKWINDA,Drug,99514,Healthy,27
MKWINDA,Drug,99515,Healthy,27
MKWINDA,Drug,1400,Healthy,27
MKWINDA,Drug,1410,Healthy,27
MAZINGA,Plant,14000,End,27
MKWINDA,Drug,176,End,27
MKWINDA,Drug,241,Healthy,27
MAZINGA,Plant,940,End,27
MAZINGA,Plant,1,End,28
MAZINGA,Plant,2,End,28
MAZINGA,Plant,3,End,28
MAZINGA,Plant,6,Healthy,28
MAZINGA,Plant,7,Borderline,28
MAZINGA,Plant,8,Died,28
MAZINGA,Plant,9,Died,28
MAZINGA,Plant,12,Healthy,28
MAZINGA,Plant,13,Sold,28
MAZINGA,Plant,14,Sold,28
MAZINGA,Plant,18,Died,28
MAZINGA,Plant,19,Died,28
MAZINGA,Plant,20,Died,28
MAZINGA,Plant,24,Died,28
MAZINGA,Plant,25,Died,28
MAZINGA,Plant,26,Died,28
MAZINGA,Plant,30,End,28
MAZINGA,Plant,31,End,28
MAZINGA,Plant,32,End,28
MAZINGA,Plant,35,End,28
MAZINGA,Plant,36,Died,28
MAZINGA,Plant,37,End,28
MAZINGA,Plant,38,Sold,28
MAZINGA,Plant,41,End,28
MAZINGA,Plant,42,End,28
MAZINGA,Plant,43,End,28
MAZINGA,Plant,44,End,28
MAZINGA,Plant,45,Sold,28
MAZINGA,Plant,46,End,28
MAZINGA,Plant,47,Sold,28
MAZINGA,Plant,48,End,28
CHINKHOWE,Plant,50,Healthy,28
CHINKHOWE,Plant,51,Healthy,28
CHINKHOWE,Plant,52,Died,28
CHINKHOWE,Plant,53,Healthy,28
CHINKHOWE,Plant,54,End,28
CHINKHOWE,Plant,57,Healthy,28
CHINKHOWE,Plant,58,Died,28
CHINKHOWE,Plant,59,Healthy,28
CHINKHOWE,Plant,60,End,28
CHINKHOWE,Plant,61,End,28
CHINKHOWE,Plant,63,Healthy,28
CHINKHOWE,Plant,64,Healthy,28
CHINKHOWE,Plant,65,Healthy,28
CHINKHOWE,Plant,66,End,28
CHINKHOWE,Plant,67,Healthy,28
CHINKHOWE,Plant,68,Healthy,28
CHINKHOWE,Plant,72,Healthy,28
CHINKHOWE,Plant,73,Healthy,28
CHINKHOWE,Plant,74,Healthy,28
CHINKHOWE,Plant,75,Healthy,28
CHINKHOWE,Plant,79,Sold,28
CHINKHOWE,Plant,80,End,28
CHINKHOWE,Plant,81,End,28
CHINKHOWE,Plant,82,End,28
CHINKHOWE,Plant,86,Healthy,28
CHINKHOWE,Plant,87,Healthy,28
CHINKHOWE,Plant,91,Stolen,28
CHINKHOWE,Plant,92,Stolen,28
CHINKHOWE,Plant,93,Healthy,28
CHINKHOWE,Plant,95,End,28
CHINKHOWE,Plant,96,Sold,28
CHINKHOWE,Plant,97,Healthy,28
CHINKHOWE,Plant,98,Sold,28
CHINKHOWE,Plant,99,Healthy,28
KAMCHEZERA,Drug,100,Died,28
KAMCHEZERA,Drug,101,Healthy,28
KAMCHEZERA,Drug,102,Sold,28
KAMCHEZERA,Drug,105,Healthy,28
KAMCHEZERA,Drug,106,Sick,28
KAMCHEZERA,Drug,107,Stolen,28
KAMCHEZERA,Drug,108,Healthy,28
KAMCHEZERA,Drug,111,Healthy,28
KAMCHEZERA,Drug,114,Died,28
KAMCHEZERA,Drug,115,Died,28
KAMCHEZERA,Drug,116,Died,28
MKWINDA,Drug,120,Sold,28
MKWINDA,Drug,121,Healthy,28
MKWINDA,Drug,122,Healthy,28
MKWINDA,Drug,123,Healthy,28
MKWINDA,Drug,128,Died,28
MKWINDA,Drug,132,Healthy,28
MKWINDA,Drug,135,Sold,28
MKWINDA,Drug,136,Healthy,28
MKWINDA,Drug,137,Died,28
KAMCHEZERA,Drug,138,Healthy,28
KAMCHEZERA,Drug,139,Died,28
KAMCHEZERA,Drug,140,End,28
KAMCHEZERA,Drug,141,End,28
MKWINDA,Drug,142,End,28
MKWINDA,Drug,143,End,28
MKWINDA,Drug,150,Sold,28
MKWINDA,Drug,151,End,28
MKWINDA,Drug,152,End,28
MKWINDA,Drug,153,End,28
MKWINDA,Drug,156,End,28
MAZINGA,Plant,200,End,28
MAZINGA,Plant,201,End,28
MAZINGA,Plant,205,End,28
MAZINGA,Plant,206,Sold,28
MAZINGA,Plant,207,Stolen,28
MAZINGA,Plant,210,End,28
MAZINGA,Plant,211,End,28
MAZINGA,Plant,212,End,28
MAZINGA,Plant,213,End,28
MAZINGA,Plant,214,End,28
MAZINGA,Plant,215,End,28
MAZINGA,Plant,217,End,28
MAZINGA,Plant,218,Died,28
MAZINGA,Plant,219,End,28
CHINKHOWE,Plant,300,Healthy,28
CHINKHOWE,Plant,301,End,28
CHINKHOWE,Plant,302,Healthy,28
CHINKHOWE,Plant,303,End,28
CHINKHOWE,Plant,305,End,28
CHINKHOWE,Plant,306,End,28
CHINKHOWE,Plant,602,Died,28
MKWINDA,Drug,10757,End,28
KAMCHEZERA,Drug,26058,End,28
KAMCHEZERA,Drug,26059,End,28
KAMCHEZERA,Drug,26060,End,28
KAMCHEZERA,Drug,26065,Healthy,28
KAMCHEZERA,Drug,26075,Healthy,28
KAMCHEZERA,Drug,26077,Stolen,28
KAMCHEZERA,Drug,26085,End,28
MKWINDA,Drug,26383,Healthy,28
MKWINDA,Drug,26437,Sold,28
KAMCHEZERA,Drug,26529,Grazing,28
KAMCHEZERA,Drug,26549,Healthy,28
KAMCHEZERA,Drug,26552,Sold,28
KAMCHEZERA,Drug,26553,Sold,28
KAMCHEZERA,Drug,26558,End,28
KAMCHEZERA,Drug,26559,End,28
KAMCHEZERA,Drug,26560,End,28
KAMCHEZERA,Drug,26607,End,28
KAMCHEZERA,Drug,26608,End,28
KAMCHEZERA,Drug,26624,End,28
KAMCHEZERA,Drug,26625,End,28
KAMCHEZERA,Drug,26626,End,28
KAMCHEZERA,Drug,26627,End,28
KAMCHEZERA,Drug,26628,End,28
KAMCHEZERA,Drug,26629,End,28
KAMCHEZERA,Drug,26630,End,28
KAMCHEZERA,Drug,26631,End,28
KAMCHEZERA,Drug,26632,End,28
KAMCHEZERA,Drug,26633,End,28
KAMCHEZERA,Drug,26634,End,28
KAMCHEZERA,Drug,26640,Sold,28
KAMCHEZERA,Drug,26643,End,28
KAMCHEZERA,Drug,26655,Sold,28
MKWINDA,Drug,26909,End,28
MKWINDA,Drug,26910,Sold,28
MKWINDA,Drug,27049,Died,28
MKWINDA,Drug,27097,Sold,28
MKWINDA,Drug,27098,End,28
MKWINDA,Drug,27104,End,28
MKWINDA,Drug,27106,Sold,28
MAZINGA,Plant,94713,End,28
MAZINGA,Plant,94714,End,28
KAMCHEZERA,Drug,95225,End,28
KAMCHEZERA,Drug,95341,Sold,28
KAMCHEZERA,Drug,95463,Healthy,28
KAMCHEZERA,Drug,95508,Sold,28
MAZINGA,Plant,95601,End,28
MAZINGA,Plant,95627,Stolen,28
MAZINGA,Plant,95646,End,28
MAZINGA,Plant,95655,Sold,28
MKWINDA,Drug,95692,Healthy,28
MKWINDA,Drug,97890,Healthy,28
MKWINDA,Drug,97895,Healthy,28
KAMCHEZERA,Drug,97957,End,28
KAMCHEZERA,Drug,98021,End,28
MKWINDA,Drug,98175,End,28
MKWINDA,Drug,98263,Healthy,28
MKWINDA,Drug,98266,Died,28
KAMCHEZERA,Drug,98453,Stolen,28
KAMCHEZERA,Drug,98465,End,28
KAMCHEZERA,Drug,98481,Died,28
MKWINDA,Drug,98580,Healthy,28
KAMCHEZERA,Drug,98880,Died,28
MAZINGA,Plant,98896,End,28
MAZINGA,Plant,98897,End,28
MKWINDA,Drug,99081,Healthy,28
MKWINDA,Drug,99083,Healthy,28
MKWINDA,Drug,99084,Sold,28
MKWINDA,Drug,99316,End,28
KAMCHEZERA,Drug,99340,Healthy,28
KAMCHEZERA,Drug,99380,End,28
KAMCHEZERA,Drug,99455,Healthy,28
MKWINDA,Drug,99514,Healthy,28
MKWINDA,Drug,99515,Healthy,28
MKWINDA,Drug,1400,End,28
MKWINDA,Drug,1410,End,28
MAZINGA,Plant,14000,End,28
MKWINDA,Drug,176,End,28
MKWINDA,Drug,241,Healthy,28
MAZINGA,Plant,940,End,28
MAZINGA,Plant,1,End,29
MAZINGA,Plant,2,End,29
MAZINGA,Plant,3,End,29
MAZINGA,Plant,6,Healthy,29
MAZINGA,Plant,7,Healthy,29
MAZINGA,Plant,8,Died,29
MAZINGA,Plant,9,Died,29
MAZINGA,Plant,12,Healthy,29
MAZINGA,Plant,13,Sold,29
MAZINGA,Plant,14,Sold,29
MAZINGA,Plant,18,Died,29
MAZINGA,Plant,19,Died,29
MAZINGA,Plant,20,Died,29
MAZINGA,Plant,24,Died,29
MAZINGA,Plant,25,Died,29
MAZINGA,Plant,26,Died,29
MAZINGA,Plant,30,End,29
MAZINGA,Plant,31,End,29
MAZINGA,Plant,32,End,29
MAZINGA,Plant,35,End,29
MAZINGA,Plant,36,Died,29
MAZINGA,Plant,37,End,29
MAZINGA,Plant,38,Sold,29
MAZINGA,Plant,41,End,29
MAZINGA,Plant,42,End,29
MAZINGA,Plant,43,End,29
MAZINGA,Plant,44,End,29
